ProductID,ProductName,Category,Subcategory,SupplierID,Cost,Price,ProductStatus
1874,Adventure Trail Shoes,Footwear,Trail Shoes,59,165.49,254.9,Active
1875,Thermal Jackets,Apparel,Jackets,29,141.23,346.42,Discontinued
1876,Tournament Reels,Fishing,Reels,17,105.84,271.77,Active
1877,Pro Reels,Fishing,Reels,60,172.85,314.63,Active
1878,Lake Rods,Fishing,Rods,37,112.21,199.41,Discontinued
1879,River Rods,Fishing,Rods,57,132.93,357.75,Active
1880,River Rods,Fishing,Rods,4,169.22,423.73,Active
1881,Thermal Jackets,Apparel,Jackets,1,120.09,195.92,Active
1882,Explorer Backpacks,Hiking,Backpacks,55,83.81,138.99,Active
1883,Mountain Hiking Boots,Footwear,Hiking Boots,55,68.74,162.13,Active
1884,Cold Weather Sleeping Bags,Camping,Sleeping Bags,44,92.73,190.94,Discontinued
1885,Ocean Kayaks,Kayaking,Kayaks,46,170.42,436.94,Active
1886,Cold Weather Sleeping Bags,Camping,Sleeping Bags,26,86.41,234.12,Active
1887,Moisture Shirts,Apparel,Shirts,32,104.52,156.81,Active
1888,Trail Backpacks,Hiking,Backpacks,53,98.59,184.93,Active
1889,Spin Reels,Fishing,Reels,13,164.94,262.8,Active
1890,Aluminum Trekking Poles,Hiking,Trekking Poles,12,32.28,62.55,Discontinued
1891,Aluminum Trekking Poles,Hiking,Trekking Poles,3,102.84,262.22,Active
1892,Summit Hiking Boots,Footwear,Hiking Boots,7,105.57,224.26,Discontinued
1893,Mountain Sleeping Bags,Camping,Sleeping Bags,26,185.84,430.82,Active
1894,Carbon Trekking Poles,Hiking,Trekking Poles,30,147.92,286.61,Active
1895,Adventure Trail Shoes,Footwear,Trail Shoes,17,195.13,355.94,Active
1896,Tournament Reels,Fishing,Reels,22,99.48,205.22,Active
1897,Explorer Tents,Camping,Tents,44,137.61,266.53,Active
1898,Explorer Backpacks,Hiking,Backpacks,17,237.57,567.93,Active
1899,Pro Reels,Fishing,Reels,8,21.65,38.85,Discontinued
1900,Runner Trail Shoes,Footwear,Trail Shoes,17,223.4,527.43,Discontinued
1901,Performance Shirts,Apparel,Shirts,23,140.26,231.46,Discontinued
1902,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,8,81.44,118.08,Active
1903,Explorer Kayaks,Kayaking,Kayaks,6,187.28,327.38,Active
1904,Adventure Backpacks,Hiking,Backpacks,23,128.43,340.31,Discontinued
1905,Explorer Kayaks,Kayaking,Kayaks,3,206.92,454.54,Active
1906,Performance Shirts,Apparel,Shirts,41,45.22,125.15,Active
1907,TrailPro Hiking Boots,Footwear,Hiking Boots,28,232.59,569.61,Discontinued
1908,TrailMaster Tents,Camping,Tents,6,183.18,446.92,Discontinued
1909,TrailMaster Tents,Camping,Tents,35,248.78,562.69,Active
1910,Ocean Kayaks,Kayaking,Kayaks,60,147.6,251.11,Discontinued
1911,Thermal Jackets,Apparel,Jackets,26,130.38,190.88,Active
1912,Aluminum Paddles,Kayaking,Paddles,51,11.21,18.94,Discontinued
1913,Ocean Kayaks,Kayaking,Kayaks,41,74.09,165.87,Active
1914,Summit Tents,Camping,Tents,5,14.34,26.59,Active
1915,Aluminum Paddles,Kayaking,Paddles,25,162.35,302.01,Discontinued
1916,Lake Rods,Fishing,Rods,29,91.74,172.92,Active
1917,Runner Trail Shoes,Footwear,Trail Shoes,25,137.74,225.62,Active
1918,Mountain Hiking Boots,Footwear,Hiking Boots,41,214.55,591.05,Discontinued
1919,Spin Reels,Fishing,Reels,24,59.81,166.2,Active
1920,Outdoor Shirts,Apparel,Shirts,40,171.88,247.75,Active
1921,Tournament Reels,Fishing,Reels,2,113.57,317.33,Active
1922,Spin Reels,Fishing,Reels,25,100.07,215.41,Active
1923,Cold Weather Sleeping Bags,Camping,Sleeping Bags,19,60.71,94.4,Active
1924,Ultralight Trekking Poles,Hiking,Trekking Poles,27,108.04,264.89,Active
1925,Moisture Shirts,Apparel,Shirts,41,35.35,93.28,Active
1926,Spin Reels,Fishing,Reels,30,216.17,452.39,Active
1927,Summit Hiking Boots,Footwear,Hiking Boots,54,106.01,148.91,Active
1928,Mountain Hiking Boots,Footwear,Hiking Boots,42,227.75,441.08,Discontinued
1929,Runner Trail Shoes,Footwear,Trail Shoes,9,162.74,368.84,Active
1930,Spin Reels,Fishing,Reels,37,88.0,153.99,Discontinued
1931,Ocean Kayaks,Kayaking,Kayaks,51,15.45,34.64,Discontinued
1932,River Rods,Fishing,Rods,16,119.86,289.14,Active
1933,TrailPro Hiking Boots,Footwear,Hiking Boots,2,41.84,62.37,Active
1934,Pro Reels,Fishing,Reels,16,68.81,154.45,Active
1935,Mountain Hiking Boots,Footwear,Hiking Boots,59,211.09,553.25,Active
1936,Ultralight Trekking Poles,Hiking,Trekking Poles,3,240.99,339.71,Discontinued
1937,Pro Reels,Fishing,Reels,17,26.89,53.35,Active
1938,Ocean Kayaks,Kayaking,Kayaks,19,125.39,303.0,Discontinued
1939,Ocean Kayaks,Kayaking,Kayaks,41,105.86,285.65,Discontinued
1940,Summit Hiking Boots,Footwear,Hiking Boots,53,45.04,79.61,Active
1941,Ocean Kayaks,Kayaking,Kayaks,59,109.09,204.63,Active
1942,TrailPro Hiking Boots,Footwear,Hiking Boots,5,33.31,76.57,Discontinued
1943,Carbon Paddles,Kayaking,Paddles,45,191.68,360.25,Discontinued
1944,Moisture Shirts,Apparel,Shirts,3,71.9,128.37,Active
1945,Carbon Trekking Poles,Hiking,Trekking Poles,24,63.05,121.01,Active
1946,StormGuard Jackets,Apparel,Jackets,29,162.13,334.86,Active
1947,Trail Backpacks,Hiking,Backpacks,17,155.79,405.49,Active
1948,TrailMaster Tents,Camping,Tents,24,45.61,64.62,Discontinued
1949,TrailPro Hiking Boots,Footwear,Hiking Boots,33,164.52,365.56,Active
1950,Pro Reels,Fishing,Reels,11,217.7,452.67,Discontinued
1951,Aluminum Trekking Poles,Hiking,Trekking Poles,22,13.42,36.58,Active
1952,RainShell Jackets,Apparel,Jackets,47,46.02,103.64,Active
1953,Ocean Kayaks,Kayaking,Kayaks,41,129.71,285.0,Active
1954,Explorer Kayaks,Kayaking,Kayaks,26,58.61,136.56,Active
1955,Thermal Jackets,Apparel,Jackets,48,142.79,306.81,Active
1956,Mountain Sleeping Bags,Camping,Sleeping Bags,52,135.51,236.14,Active
1957,River Kayaks,Kayaking,Kayaks,3,175.51,357.78,Active
1958,Spin Reels,Fishing,Reels,59,188.35,457.06,Active
1959,Carbon Trekking Poles,Hiking,Trekking Poles,49,59.86,104.25,Discontinued
1960,Mountain Hiking Boots,Footwear,Hiking Boots,51,221.59,326.07,Active
1961,Carbon Trekking Poles,Hiking,Trekking Poles,7,116.06,239.83,Active
1962,Pro Reels,Fishing,Reels,56,146.64,324.72,Active
1963,Carbon Paddles,Kayaking,Paddles,49,151.35,346.43,Discontinued
1964,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,12,154.32,322.47,Active
1965,Tournament Reels,Fishing,Reels,17,78.1,179.89,Active
1966,Moisture Shirts,Apparel,Shirts,29,144.7,265.14,Active
1967,Carbon Trekking Poles,Hiking,Trekking Poles,31,86.61,239.4,Discontinued
1968,Trail Backpacks,Hiking,Backpacks,7,192.51,450.89,Discontinued
1969,RainShell Jackets,Apparel,Jackets,14,196.91,485.97,Active
1970,Pro Reels,Fishing,Reels,44,193.94,399.64,Active
1971,Professional Rods,Fishing,Rods,13,171.25,317.37,Discontinued
1972,Adventure Backpacks,Hiking,Backpacks,34,169.02,313.69,Discontinued
1973,Aluminum Paddles,Kayaking,Paddles,60,64.89,114.73,Active
1974,Thermal Jackets,Apparel,Jackets,48,90.09,170.77,Active
1975,Adventure Trail Shoes,Footwear,Trail Shoes,1,145.19,358.3,Discontinued
1976,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,30,164.99,263.31,Active
1977,LED Camp Lighting,Camping,Lighting,19,60.07,144.37,Active
1978,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,36,199.82,370.86,Active
1979,Aluminum Trekking Poles,Hiking,Trekking Poles,21,35.64,62.03,Discontinued
1980,Carbon Paddles,Kayaking,Paddles,59,197.49,384.33,Discontinued
1981,Ultralight Trekking Poles,Hiking,Trekking Poles,4,150.67,223.45,Active
1982,Outdoor Shirts,Apparel,Shirts,9,231.67,360.35,Active
1983,Performance Shirts,Apparel,Shirts,37,219.75,489.1,Active
1984,Lake Rods,Fishing,Rods,49,68.85,151.6,Active
1985,Tournament Reels,Fishing,Reels,5,15.24,37.81,Active
1986,Moisture Shirts,Apparel,Shirts,30,222.3,368.53,Active
1987,Adventure Trail Shoes,Footwear,Trail Shoes,17,57.76,159.42,Active
1988,River Rods,Fishing,Rods,26,38.61,76.26,Discontinued
1989,LED Camp Lighting,Camping,Lighting,2,229.12,485.09,Discontinued
1990,Rechargeable Lighting,Camping,Lighting,37,199.63,416.99,Active
1991,Explorer Kayaks,Kayaking,Kayaks,36,28.13,43.01,Active
1992,Professional Rods,Fishing,Rods,60,213.11,324.53,Discontinued
1993,River Rods,Fishing,Rods,18,194.11,388.87,Discontinued
1994,Mountain Hiking Boots,Footwear,Hiking Boots,37,89.3,147.73,Active
1995,Runner Trail Shoes,Footwear,Trail Shoes,40,106.35,192.64,Discontinued
1996,Summit Tents,Camping,Tents,55,87.37,140.73,Active
1997,Tournament Reels,Fishing,Reels,50,119.86,279.46,Active
1998,River Kayaks,Kayaking,Kayaks,12,195.52,330.16,Active
1999,Outdoor Lantern Lighting,Camping,Lighting,9,236.68,344.42,Active
2000,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,13,232.83,540.5,Active
2001,Aluminum Trekking Poles,Hiking,Trekking Poles,50,65.91,177.15,Active
2002,Explorer Tents,Camping,Tents,2,39.55,107.86,Discontinued
2003,Ocean Kayaks,Kayaking,Kayaks,13,21.81,43.92,Active
2004,Summit Hiking Boots,Footwear,Hiking Boots,38,242.62,511.78,Active
2005,Trail Backpacks,Hiking,Backpacks,23,235.77,574.55,Active
2006,Summit Hiking Boots,Footwear,Hiking Boots,24,246.44,620.96,Discontinued
2007,Thermal Jackets,Apparel,Jackets,27,13.87,26.8,Discontinued
2008,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,28,236.98,609.31,Active
2009,Adventure Backpacks,Hiking,Backpacks,31,164.46,319.97,Active
2010,Performance Shirts,Apparel,Shirts,37,43.78,76.55,Active
2011,Trail Backpacks,Hiking,Backpacks,4,176.82,436.25,Active
2012,Aluminum Paddles,Kayaking,Paddles,27,158.21,403.84,Active
2013,Adventure Backpacks,Hiking,Backpacks,24,204.26,477.18,Active
2014,Explorer Backpacks,Hiking,Backpacks,24,58.98,115.9,Active
2015,Spin Reels,Fishing,Reels,57,197.98,369.08,Discontinued
2016,LED Camp Lighting,Camping,Lighting,25,229.26,335.89,Active
2017,Trail Backpacks,Hiking,Backpacks,27,93.68,160.36,Active
2018,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,35,246.01,639.28,Discontinued
2019,Explorer Backpacks,Hiking,Backpacks,17,124.3,330.56,Active
2020,Moisture Shirts,Apparel,Shirts,32,170.42,261.59,Active
2021,Adventure Backpacks,Hiking,Backpacks,15,41.15,111.9,Active
2022,Explorer Kayaks,Kayaking,Kayaks,7,106.92,282.45,Active
2023,Carbon Trekking Poles,Hiking,Trekking Poles,46,185.21,337.37,Discontinued
2024,Carbon Paddles,Kayaking,Paddles,10,88.71,170.74,Active
2025,Carbon Paddles,Kayaking,Paddles,1,200.61,555.96,Active
2026,River Kayaks,Kayaking,Kayaks,37,48.85,90.45,Discontinued
2027,Runner Trail Shoes,Footwear,Trail Shoes,37,160.89,409.27,Discontinued
2028,TrailPro Hiking Boots,Footwear,Hiking Boots,8,159.12,344.37,Active
2029,Aluminum Paddles,Kayaking,Paddles,22,249.2,413.88,Discontinued
2030,Tournament Reels,Fishing,Reels,49,33.16,86.17,Active
2031,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,9,164.15,451.52,Active
2032,Carbon Trekking Poles,Hiking,Trekking Poles,9,38.87,93.2,Active
2033,Outdoor Shirts,Apparel,Shirts,56,142.79,387.73,Active
2034,Summit Hiking Boots,Footwear,Hiking Boots,2,211.6,361.96,Active
2035,Carbon Paddles,Kayaking,Paddles,4,145.09,310.9,Active
2036,Professional Rods,Fishing,Rods,24,237.32,508.63,Active
2037,LED Camp Lighting,Camping,Lighting,15,162.38,422.6,Active
2038,Spin Reels,Fishing,Reels,26,76.82,210.69,Active
2039,Adventure Trail Shoes,Footwear,Trail Shoes,20,122.32,194.56,Active
2040,Mountain Sleeping Bags,Camping,Sleeping Bags,60,143.38,263.28,Active
2041,Cold Weather Sleeping Bags,Camping,Sleeping Bags,49,44.51,113.56,Active
2042,Mountain Hiking Boots,Footwear,Hiking Boots,16,110.56,246.33,Active
2043,TrailMaster Tents,Camping,Tents,47,43.71,85.76,Active
2044,Carbon Trekking Poles,Hiking,Trekking Poles,1,171.34,422.32,Active
2045,Tournament Reels,Fishing,Reels,31,34.63,78.96,Active
2046,Aluminum Paddles,Kayaking,Paddles,40,207.34,447.39,Discontinued
2047,Adventure Backpacks,Hiking,Backpacks,3,91.93,163.72,Discontinued
2048,StormGuard Jackets,Apparel,Jackets,57,121.97,270.65,Discontinued
2049,StormGuard Jackets,Apparel,Jackets,39,34.73,97.13,Active
2050,Ultralight Trekking Poles,Hiking,Trekking Poles,41,241.18,480.03,Active
2051,Outdoor Shirts,Apparel,Shirts,43,163.66,304.47,Active
2052,RainShell Jackets,Apparel,Jackets,16,34.27,86.65,Discontinued
2053,Ultralight Trekking Poles,Hiking,Trekking Poles,53,73.78,206.31,Discontinued
2054,Tournament Reels,Fishing,Reels,25,134.55,362.66,Active
2055,Professional Rods,Fishing,Rods,7,211.17,485.64,Active
2056,TrailMaster Tents,Camping,Tents,39,149.23,357.11,Discontinued
2057,TrailPro Hiking Boots,Footwear,Hiking Boots,30,165.3,333.3,Active
2058,Explorer Trail Shoes,Footwear,Trail Shoes,12,227.94,388.06,Active
2059,Carbon Paddles,Kayaking,Paddles,2,80.15,158.46,Discontinued
2060,Moisture Shirts,Apparel,Shirts,16,92.57,255.77,Active
2061,TrailPro Hiking Boots,Footwear,Hiking Boots,17,119.97,334.4,Active
2062,Ultralight Trekking Poles,Hiking,Trekking Poles,53,106.32,200.73,Active
2063,TrailPro Hiking Boots,Footwear,Hiking Boots,52,94.43,203.36,Active
2064,Performance Shirts,Apparel,Shirts,26,229.4,350.2,Active
2065,Tournament Reels,Fishing,Reels,17,54.69,105.87,Discontinued
2066,Outdoor Shirts,Apparel,Shirts,11,224.99,552.73,Active
2067,Summit Tents,Camping,Tents,45,149.64,399.89,Active
2068,Lake Rods,Fishing,Rods,6,158.43,238.64,Active
2069,Aluminum Paddles,Kayaking,Paddles,23,44.98,84.39,Discontinued
2070,Carbon Trekking Poles,Hiking,Trekking Poles,57,212.8,517.27,Active
2071,Lake Rods,Fishing,Rods,3,249.87,504.63,Active
2072,Professional Rods,Fishing,Rods,15,248.24,356.7,Active
2073,Explorer Backpacks,Hiking,Backpacks,1,165.49,281.72,Active
2074,Adventure Backpacks,Hiking,Backpacks,36,125.99,253.81,Active
2075,Mountain Hiking Boots,Footwear,Hiking Boots,57,149.41,340.38,Discontinued
2076,Aluminum Paddles,Kayaking,Paddles,24,202.82,358.78,Active
2077,Ultralight Trekking Poles,Hiking,Trekking Poles,9,95.7,262.35,Active
2078,Explorer Kayaks,Kayaking,Kayaks,59,148.95,228.68,Discontinued
2079,Spin Reels,Fishing,Reels,47,203.74,457.54,Active
2080,Ocean Kayaks,Kayaking,Kayaks,30,74.59,191.79,Discontinued
2081,Runner Trail Shoes,Footwear,Trail Shoes,36,238.76,391.54,Discontinued
2082,Lake Rods,Fishing,Rods,5,124.39,297.15,Active
2083,Rechargeable Lighting,Camping,Lighting,47,146.74,400.06,Active
2084,Aluminum Paddles,Kayaking,Paddles,26,179.01,486.88,Active
2085,Aluminum Paddles,Kayaking,Paddles,22,139.21,326.38,Active
2086,Spin Reels,Fishing,Reels,38,193.91,537.57,Active
2087,LED Camp Lighting,Camping,Lighting,8,180.91,344.03,Active
2088,Professional Rods,Fishing,Rods,13,109.29,177.67,Active
2089,River Rods,Fishing,Rods,47,17.08,46.12,Active
2090,RainShell Jackets,Apparel,Jackets,44,237.08,522.43,Discontinued
2091,Explorer Trail Shoes,Footwear,Trail Shoes,12,123.86,320.32,Active
2092,Performance Shirts,Apparel,Shirts,32,179.74,472.84,Active
2093,Aluminum Trekking Poles,Hiking,Trekking Poles,42,58.15,110.0,Active
2094,Performance Shirts,Apparel,Shirts,39,135.73,193.9,Active
2095,Professional Rods,Fishing,Rods,34,99.56,162.87,Active
2096,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,37,83.5,210.42,Active
2097,Summit Tents,Camping,Tents,35,162.76,341.39,Active
2098,StormGuard Jackets,Apparel,Jackets,37,229.03,512.94,Active
2099,Mountain Hiking Boots,Footwear,Hiking Boots,2,45.72,116.43,Active
2100,Lake Rods,Fishing,Rods,44,234.41,363.54,Active
2101,River Rods,Fishing,Rods,40,129.44,290.58,Active
2102,Adventure Trail Shoes,Footwear,Trail Shoes,5,236.56,552.65,Active
2103,Carbon Trekking Poles,Hiking,Trekking Poles,13,67.47,171.69,Discontinued
2104,Cold Weather Sleeping Bags,Camping,Sleeping Bags,52,229.99,618.58,Active
2105,Professional Rods,Fishing,Rods,37,167.15,447.4,Discontinued
2106,Lake Rods,Fishing,Rods,13,86.88,176.11,Active
2107,Aluminum Paddles,Kayaking,Paddles,2,114.43,173.4,Discontinued
2108,Mountain Sleeping Bags,Camping,Sleeping Bags,32,126.19,245.36,Active
2109,Explorer Kayaks,Kayaking,Kayaks,6,209.5,348.46,Active
2110,Professional Rods,Fishing,Rods,2,85.28,125.12,Active
2111,Performance Shirts,Apparel,Shirts,53,94.42,203.27,Discontinued
2112,Explorer Kayaks,Kayaking,Kayaks,59,99.0,235.51,Active
2113,Cold Weather Sleeping Bags,Camping,Sleeping Bags,5,224.17,537.42,Active
2114,Mountain Hiking Boots,Footwear,Hiking Boots,60,163.7,232.75,Discontinued
2115,Explorer Backpacks,Hiking,Backpacks,53,11.14,19.35,Active
2116,Carbon Trekking Poles,Hiking,Trekking Poles,3,99.23,255.31,Active
2117,Adventure Backpacks,Hiking,Backpacks,28,170.45,449.09,Active
2118,Aluminum Trekking Poles,Hiking,Trekking Poles,27,175.67,348.22,Discontinued
2119,Thermal Jackets,Apparel,Jackets,45,70.82,100.18,Discontinued
2120,Rechargeable Lighting,Camping,Lighting,5,40.93,96.81,Active
2121,Explorer Tents,Camping,Tents,11,25.96,55.86,Active
2122,Aluminum Paddles,Kayaking,Paddles,37,138.7,249.46,Active
2123,Explorer Tents,Camping,Tents,6,207.49,547.28,Discontinued
2124,Adventure Backpacks,Hiking,Backpacks,7,248.93,511.93,Active
2125,Explorer Backpacks,Hiking,Backpacks,52,54.27,133.91,Active
2126,Ultralight Trekking Poles,Hiking,Trekking Poles,29,99.02,240.98,Active
2127,River Kayaks,Kayaking,Kayaks,1,183.98,268.84,Active
2128,Performance Shirts,Apparel,Shirts,42,94.03,158.06,Active
2129,Runner Trail Shoes,Footwear,Trail Shoes,15,237.24,500.06,Active
2130,Ocean Kayaks,Kayaking,Kayaks,56,167.92,338.26,Discontinued
2131,TrailMaster Tents,Camping,Tents,21,143.64,229.93,Active
2132,LED Camp Lighting,Camping,Lighting,40,108.38,232.8,Active
2133,Aluminum Paddles,Kayaking,Paddles,44,19.22,51.17,Active
2134,Cold Weather Sleeping Bags,Camping,Sleeping Bags,50,145.05,368.31,Active
2135,Adventure Backpacks,Hiking,Backpacks,53,140.94,201.22,Discontinued
2136,Pro Reels,Fishing,Reels,59,174.55,338.88,Active
2137,Aluminum Paddles,Kayaking,Paddles,30,92.84,258.39,Discontinued
2138,Ultralight Trekking Poles,Hiking,Trekking Poles,19,221.07,378.78,Active
2139,Runner Trail Shoes,Footwear,Trail Shoes,52,98.34,140.56,Active
2140,Explorer Backpacks,Hiking,Backpacks,55,108.49,285.52,Active
2141,Mountain Hiking Boots,Footwear,Hiking Boots,27,94.71,257.48,Discontinued
2142,Adventure Trail Shoes,Footwear,Trail Shoes,22,238.57,488.81,Active
2143,Carbon Paddles,Kayaking,Paddles,14,183.59,309.95,Active
2144,Professional Rods,Fishing,Rods,58,168.24,381.3,Discontinued
2145,Pro Reels,Fishing,Reels,10,164.56,279.57,Discontinued
2146,Outdoor Lantern Lighting,Camping,Lighting,50,118.56,316.15,Discontinued
2147,Summit Tents,Camping,Tents,43,91.04,240.88,Discontinued
2148,Spin Reels,Fishing,Reels,14,236.37,338.81,Discontinued
2149,Lake Rods,Fishing,Rods,50,246.07,578.97,Active
2150,Carbon Paddles,Kayaking,Paddles,16,46.16,85.08,Active
2151,Explorer Trail Shoes,Footwear,Trail Shoes,48,233.92,528.02,Active
2152,River Kayaks,Kayaking,Kayaks,56,30.58,43.18,Active
2153,Thermal Jackets,Apparel,Jackets,48,233.58,443.66,Active
2154,Carbon Trekking Poles,Hiking,Trekking Poles,38,97.11,259.57,Discontinued
2155,Explorer Trail Shoes,Footwear,Trail Shoes,52,52.05,94.97,Active
2156,Explorer Backpacks,Hiking,Backpacks,27,38.43,102.77,Active
2157,Tournament Reels,Fishing,Reels,58,245.99,582.0,Active
2158,LED Camp Lighting,Camping,Lighting,3,228.2,350.49,Active
2159,Adventure Trail Shoes,Footwear,Trail Shoes,38,124.45,307.89,Active
2160,TrailPro Hiking Boots,Footwear,Hiking Boots,43,224.56,619.43,Active
2161,Thermal Jackets,Apparel,Jackets,20,26.53,42.15,Discontinued
2162,Adventure Backpacks,Hiking,Backpacks,19,57.31,131.12,Active
2163,Performance Shirts,Apparel,Shirts,11,159.25,354.56,Active
2164,StormGuard Jackets,Apparel,Jackets,59,77.26,164.46,Active
2165,Runner Trail Shoes,Footwear,Trail Shoes,20,22.48,38.99,Active
2166,Adventure Trail Shoes,Footwear,Trail Shoes,49,19.71,48.29,Discontinued
2167,Ocean Kayaks,Kayaking,Kayaks,60,142.31,225.26,Active
2168,Ocean Kayaks,Kayaking,Kayaks,25,101.36,270.26,Discontinued
2169,Outdoor Lantern Lighting,Camping,Lighting,24,74.87,144.14,Discontinued
2170,Runner Trail Shoes,Footwear,Trail Shoes,36,236.3,568.72,Active
2171,Adventure Trail Shoes,Footwear,Trail Shoes,43,29.99,60.87,Active
2172,Carbon Paddles,Kayaking,Paddles,49,15.52,24.52,Active
2173,Trail Backpacks,Hiking,Backpacks,52,99.61,160.93,Active
2174,Alpine Tents,Camping,Tents,22,183.55,446.23,Active
2175,Ultralight Trekking Poles,Hiking,Trekking Poles,7,219.62,549.18,Active
2176,LED Camp Lighting,Camping,Lighting,6,57.89,141.51,Active
2177,LED Camp Lighting,Camping,Lighting,15,10.92,27.39,Active
2178,LED Camp Lighting,Camping,Lighting,13,102.86,234.07,Discontinued
2179,Ultralight Trekking Poles,Hiking,Trekking Poles,47,179.51,369.23,Active
2180,Mountain Hiking Boots,Footwear,Hiking Boots,13,11.52,18.96,Active
2181,Adventure Backpacks,Hiking,Backpacks,13,39.76,98.06,Active
2182,RainShell Jackets,Apparel,Jackets,19,104.72,269.18,Discontinued
2183,Spin Reels,Fishing,Reels,48,112.37,287.02,Active
2184,Professional Rods,Fishing,Rods,19,223.73,527.32,Active
2185,Alpine Tents,Camping,Tents,4,128.54,342.4,Discontinued
2186,Outdoor Lantern Lighting,Camping,Lighting,44,117.02,323.92,Active
2187,Moisture Shirts,Apparel,Shirts,5,173.46,407.54,Active
2188,Aluminum Paddles,Kayaking,Paddles,24,95.95,243.27,Discontinued
2189,Outdoor Shirts,Apparel,Shirts,15,141.02,344.51,Active
2190,Rechargeable Lighting,Camping,Lighting,21,108.34,285.15,Discontinued
2191,Adventure Trail Shoes,Footwear,Trail Shoes,25,46.64,113.48,Discontinued
2192,TrailMaster Tents,Camping,Tents,10,101.55,265.89,Discontinued
2193,Thermal Jackets,Apparel,Jackets,12,199.93,465.13,Active
2194,River Rods,Fishing,Rods,10,32.76,63.81,Active
2195,RainShell Jackets,Apparel,Jackets,54,129.36,209.78,Active
2196,Explorer Backpacks,Hiking,Backpacks,28,155.64,326.66,Active
2197,TrailPro Hiking Boots,Footwear,Hiking Boots,21,240.75,359.6,Discontinued
2198,Spin Reels,Fishing,Reels,52,66.44,180.76,Active
2199,Runner Trail Shoes,Footwear,Trail Shoes,22,239.65,547.39,Active
2200,Carbon Paddles,Kayaking,Paddles,22,153.79,329.34,Active
2201,Ocean Kayaks,Kayaking,Kayaks,2,145.68,300.53,Discontinued
2202,Performance Shirts,Apparel,Shirts,15,60.27,111.9,Active
2203,Aluminum Paddles,Kayaking,Paddles,22,143.2,316.2,Active
2204,Ultralight Trekking Poles,Hiking,Trekking Poles,46,147.35,394.3,Active
2205,Ultralight Trekking Poles,Hiking,Trekking Poles,33,122.74,175.17,Active
2206,Mountain Hiking Boots,Footwear,Hiking Boots,30,87.2,186.69,Active
2207,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,18,196.58,492.98,Active
2208,Thermal Jackets,Apparel,Jackets,21,69.18,158.17,Active
2209,Tournament Reels,Fishing,Reels,21,45.07,80.31,Discontinued
2210,StormGuard Jackets,Apparel,Jackets,39,55.17,148.58,Active
2211,StormGuard Jackets,Apparel,Jackets,33,222.35,474.25,Active
2212,Aluminum Trekking Poles,Hiking,Trekking Poles,20,178.16,462.11,Active
2213,Explorer Backpacks,Hiking,Backpacks,49,16.07,37.16,Discontinued
2214,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,29,196.19,547.4,Discontinued
2215,Professional Rods,Fishing,Rods,60,116.59,214.49,Active
2216,Runner Trail Shoes,Footwear,Trail Shoes,11,179.51,365.24,Active
2217,RainShell Jackets,Apparel,Jackets,31,22.58,41.93,Active
2218,Ultralight Trekking Poles,Hiking,Trekking Poles,28,100.01,143.58,Active
2219,TrailPro Hiking Boots,Footwear,Hiking Boots,42,157.14,387.31,Active
2220,StormGuard Jackets,Apparel,Jackets,9,23.41,56.28,Discontinued
2221,Summit Tents,Camping,Tents,46,46.38,98.88,Active
2222,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,49,91.16,180.29,Active
2223,Explorer Trail Shoes,Footwear,Trail Shoes,51,24.92,49.41,Discontinued
2224,Explorer Kayaks,Kayaking,Kayaks,29,207.48,527.02,Active
2225,Cold Weather Sleeping Bags,Camping,Sleeping Bags,36,67.42,155.25,Active
2226,Outdoor Lantern Lighting,Camping,Lighting,15,64.12,93.57,Active
2227,Adventure Backpacks,Hiking,Backpacks,41,86.67,168.36,Discontinued
2228,Rechargeable Lighting,Camping,Lighting,45,128.13,299.5,Discontinued
2229,River Rods,Fishing,Rods,15,58.03,84.17,Discontinued
2230,Mountain Sleeping Bags,Camping,Sleeping Bags,33,29.35,77.32,Active
2231,Summit Hiking Boots,Footwear,Hiking Boots,48,138.7,371.89,Active
2232,Moisture Shirts,Apparel,Shirts,49,103.22,265.15,Active
2233,Thermal Jackets,Apparel,Jackets,42,225.5,439.65,Active
2234,TrailPro Hiking Boots,Footwear,Hiking Boots,33,154.81,357.92,Discontinued
2235,Trail Backpacks,Hiking,Backpacks,48,20.0,50.53,Active
2236,Ultralight Trekking Poles,Hiking,Trekking Poles,53,171.81,453.8,Active
2237,Performance Shirts,Apparel,Shirts,57,165.48,284.91,Active
2238,Explorer Backpacks,Hiking,Backpacks,56,12.97,33.22,Active
2239,Ultralight Trekking Poles,Hiking,Trekking Poles,26,103.26,191.89,Active
2240,Explorer Trail Shoes,Footwear,Trail Shoes,43,153.22,385.04,Active
